key,neighborhood,district,year,crimes_total,robbery,street_handbag_roberry,physical_injuries_total,dangerous_serious_bodily_harm,dep_of_liberty_coercion_threats_stalking,theft_total,theft_of_motor_vehicles,theft_parts_motor_vehicles,bike_theft,res_burglarly,arson_offense_total,arson,prop_damage_total,prop_damage_graffiti,drugs,neighborhood_offence
014009,Parkviertel,Mitte,2021,12099,123,68,1384,397,648,4615,86,1029,513,119,86,18,1093,99,434,3063
014010,Wedding Zentrum,Mitte,2021,13683,225,134,1587,517,683,4787,54,776,729,86,77,21,1239,288,1005,3582
020000,Friedrichshain-Kreuzberg,Friedrichshain-Kreuzberg-Total,2021,18286,247,156,1441,484,486,7467,77,1192,1149,107,126,46,1802,374,1651,3721
021001,Suedliche  Friedrichstadt,Friedrichshain-Kreuzberg,2021,22238,329,168,1653,643,606,8741,79,1601,1005,141,198,69,1747,282,2299,4330
022002,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,2021,15406,175,108,1214,402,444,7101,102,1273,1126,94,79,39,1410,271,770,3260
023003,Noerdliche Luisenstadt,Friedrichshain-Kreuzberg,2021,22392,403,251,1873,654,565,10343,74,1878,1278,177,192,98,1971,334,2379,4439
023004,Suedliche Luisenstadt,Friedrichshain-Kreuzberg,2021,29902,614,464,1869,846,457,9906,37,2565,1839,139,154,52,1918,375,5921,5123
024005,Karl-Marx-Allee Nord,Friedrichshain-Kreuzberg,2021,10373,113,77,898,198,372,4800,65,656,834,105,73,24,1291,210,255,2501
024006,Karl-Marx-Allee Sued,Friedrichshain-Kreuzberg,2021,22998,237,144,1913,575,607,9401,78,774,1287,70,82,31,1874,408,1505,4273
025007,Frankfurter Allee Nord,Friedrichshain-Kreuzberg,2021,12911,83,42,1103,353,401,5148,71,375,814,106,192,51,2048,455,346,3087
025008,Frankfurter Allee Sued FK,Friedrichshain-Kreuzberg,2021,13345,132,73,1246,326,393,4936,49,473,1001,74,82,22,2051,562,1108,3084
030000,Pankow,Pankow-Total,2021,9009,82,54,756,204,322,4244,85,543,943,134,61,22,1060,302,224,2035
031001,Buch,Pankow,2021,12255,108,54,1228,355,512,4944,24,536,638,163,132,18,1259,331,211,2379
032002,Blankenfelde/Niederschoenhausen,Pankow,2021,5750,42,21,344,91,217,2472,88,294,466,158,67,21,722,81,98,1178
032003,Buchholz,Pankow,2021,4530,27,0,418,65,184,1877,65,282,304,190,22,11,581,65,54,1004
033004,Karow,Pankow,2021,4640,20,20,364,82,174,2115,26,159,661,179,36,10,497,56,72,860
033005,Blankenburg/Heinersdorf/Maerchenland,Pankow,2021,9235,64,19,699,197,279,3804,114,406,534,311,64,32,883,222,102,1404
034006,Schoenholz/Wilhelmsruh/Rosenthal,Pankow,2021,5791,37,16,496,133,272,2573,128,416,422,278,85,11,753,160,123,1116
034007,Pankow Zentrum,Pankow,2021,8789,73,57,647,154,307,4358,100,348,1108,102,57,13,984,243,102,2089
034008,Pankow Sued,Pankow,2021,6966,72,53,541,125,262,3232,72,482,936,92,47,20,833,223,145,1496
035009,Weissensee,Pankow,2021,7818,46,28,780,211,407,3506,71,546,559,86,53,23,1024,287,191,2078
035010,Weissensee Ost,Pankow,2021,8627,50,13,984,213,495,3552,69,852,514,138,94,44,871,144,263,2418
036011,Prenzlauer Berg Nordwest,Pankow,2021,12229,212,152,1183,413,394,6063,97,603,1451,93,63,26,1279,465,673,3292
036012,Prenzlauer Berg Nord,Pankow,2021,9226,37,26,558,136,348,5209,77,675,1566,77,33,22,935,293,238,2014
036013,Helmholtzplatz,Pankow,2021,10527,58,31,822,204,258,5019,22,373,1600,147,44,22,1458,587,360,2338
036014,Prenzlauer Berg Ost,Pankow,2021,15105,198,129,1304,397,411,7235,125,1039,1054,114,110,48,1807,657,364,2864
037015,Prenzlauer Berg Suedwest,Pankow,2021,11232,125,99,947,253,294,5574,81,565,1141,117,44,26,1365,418,323,2679
037016,Prenzlauer Berg Sued,Pankow,2021,7526,54,33,571,158,218,3543,90,589,1052,105,27,12,1085,379,173,1984
040000,Charlottenburg-Wilmersdorf,Charlottenburg-Wilmersdorf-Total,2021,14404,102,59,1033,255,506,5765,162,1291,846,199,70,29,1205,267,415,2897
041001,Charlottenburg Nord,Charlottenburg-Wilmersdorf,2021,13097,62,42,1411,296,773,3689,156,1411,327,228,156,47,1178,166,1697,2952
042002,Heerstrasse,Charlottenburg-Wilmersdorf,2021,9300,86,62,879,249,272,3440,257,996,358,405,109,70,1510,545,163,2062
042003,Westend,Charlottenburg-Wilmersdorf,2021,11046,81,35,720,148,520,5105,162,1184,836,249,46,21,956,141,186,2210
043004,Schloss Charlottenburg,Charlottenburg-Wilmersdorf,2021,11431,115,70,852,190,480,4401,166,922,1029,138,40,16,1385,377,278,2592
043005,Mierendorffplatz,Charlottenburg-Wilmersdorf,2021,11752,84,78,908,227,396,4605,156,1116,824,123,78,52,1044,188,344,2387
043006,Otto-Suhr-Allee/Kantstrasse,Charlottenburg-Wilmersdorf,2021,15920,129,71,1273,313,543,7481,107,1008,1012,194,79,28,1232,248,337,3368
044007,Grunewald,Charlottenburg-Wilmersdorf,2021,9694,30,25,682,116,490,3976,177,1349,515,369,66,25,1323,389,121,2602
044008,Schmargendorf,Charlottenburg-Wilmersdorf,2021,7310,39,27,522,131,338,3228,148,573,534,225,56,24,837,122,151,1756
045009,Halensee,Charlottenburg-Wilmersdorf,2021,13620,109,58,773,214,421,7087,239,1647,812,225,58,36,958,189,319,3497
045010,Lietzenburger Strasse,Charlottenburg-Wilmersdorf,2021,32065,176,72,1966,560,644,9865,146,2288,1107,154,54,20,1692,438,743,4517
045011,Volkspark Wilmersdorf,Charlottenburg-Wilmersdorf,2021,10355,75,45,702,162,397,4611,118,1148,860,126,65,24,884,182,359,2149
050000,Spandau,Spandau-Total,2021,10138,83,46,1047,246,522,3791,115,836,288,137,86,40,979,106,268,2511
051001,Hakenfelde,Spandau,2021,7129,34,22,716,131,330,3239,109,873,210,146,56,30,622,34,176,1777
051002,Falkenhagener Feld,Spandau,2021,7887,52,14,991,210,491,2974,45,679,238,193,48,24,760,31,193,2631
051003,Spandau Mitte,Spandau,2021,14752,191,107,1654,425,724,4950,89,1122,385,110,118,50,1235,173,716,3581
052004,Brunsbuetteler Damm,Spandau,2021,7019,56,34,750,146,433,2575,167,557,154,141,39,17,703,39,120,1778
052005,Heerstrasse,Spandau,2021,8328,60,34,1103,292,506,2796,131,500,191,144,168,67,1140,121,174,2488
052006,Wilhelmstadt,Spandau,2021,13559,66,36,1167,267,562,4944,88,784,402,110,83,36,1280,176,228,2775
053007,Haselhorst,Spandau,2021,10501,76,53,1044,270,510,4298,158,1337,334,152,94,53,1020,76,182,2445
053008,Siemensstadt,Spandau,2021,12758,158,95,930,221,576,5740,158,1135,528,110,95,71,1135,308,221,2500
054009,Gatow/Kladow,Spandau,2021,4406,10,0,366,80,321,1535,140,191,115,95,25,15,467,40,60,1019
060000,Steglitz-Zehlendorf,Steglitz-Zehlendorf-Total,2021,7804,50,26,617,129,308,3050,115,515,467,184,49,19,888,215,172,1679
061001,Schlossstrasse,Steglitz-Zehlendorf,2021,16719,82,60,975,197,348,7039,87,472,888,137,37,18,998,234,247,2532
061002,Albrechtstrasse,Steglitz-Zehlendorf,2021,6359,64,38,447,109,277,2583,128,567,368,172,23,13,575,64,109,1793
062003,Lankwitz,Steglitz-Zehlendorf,2021,6784,35,16,686,141,394,2286,111,480,206,123,39,14,684,63,220,1853
062004,Ostpreussendamm,Steglitz-Zehlendorf,2021,6421,39,14,648,112,236,2271,98,435,365,132,56,20,906,146,151,1366
063005,Teltower Damm,Steglitz-Zehlendorf,2021,6746,44,15,588,83,295,2811,71,387,567,186,50,15,635,97,192,1376
063006,Drakestrasse,Steglitz-Zehlendorf,2021,5881,18,12,566,123,295,2474,113,471,328,123,22,12,625,77,99,1487
064007,Zehlendorf Suedwest,Steglitz-Zehlendorf,2021,10245,78,34,751,191,306,3252,146,478,602,243,82,45,1577,718,194,1641
064008,Zehlendorf Nord,Steglitz-Zehlendorf,2021,7284,54,24,428,101,242,3040,125,567,590,357,87,24,1300,491,195,1361
070000,Tempelhof-Schoeneberg,Tempelhof-Schoeneberg-Total,2021,10030,77,40,828,181,385,4271,124,770,582,113,51,17,1003,224,362,2341
071001,Schoeneberg Nordwest,Tempelhof-Schoeneberg,2021,18463,226,130,1706,405,505,9283,84,1281,1308,145,42,11,1373,291,853,4307
071002,Schoeneberg Nordost,Tempelhof-Schoeneberg,2021,11654,113,67,845,205,318,5005,67,707,1105,163,50,13,1218,326,699,2506
072003,Schoeneberg Suedwest,Tempelhof-Schoeneberg,2021,8612,71,38,669,199,261,3931,119,745,698,138,33,14,821,190,285,2136
072004,Schoeneberg Suedost,Tempelhof-Schoeneberg,2021,15073,85,33,1112,263,429,5341,49,660,1028,94,33,7,1395,572,615,2781
073005,Friedenau West,Tempelhof-Schoeneberg,2021,6861,45,25,455,94,279,3158,102,451,705,123,45,4,791,246,164,1401
073006,Friedenau Ost,Tempelhof-Schoeneberg,2021,7811,88,51,637,115,309,3497,176,892,494,180,51,18,855,125,291,2125
074007,Tempelhof Nord,Tempelhof-Schoeneberg,2021,13081,75,40,951,184,380,4362,109,784,617,75,52,29,1596,570,922,2783
074008,Tempelhof Suedwest,Tempelhof-Schoeneberg,2021,10167,76,25,977,208,397,4323,117,866,422,120,63,22,1043,230,249,2382
074009,Tempelhof Suedost,Tempelhof-Schoeneberg,2021,14147,60,20,1187,273,500,6290,273,1481,660,27,93,27,1334,120,307,2935
075010,Mariendorf Nord,Tempelhof-Schoeneberg,2021,7474,29,16,577,127,469,3377,130,818,244,95,32,25,669,51,162,2178
075011,Mariendorf Sued,Tempelhof-Schoeneberg,2021,7943,53,19,575,86,393,3428,134,748,225,158,48,24,690,139,101,2042
076012,Marienfelde Nord,Tempelhof-Schoeneberg,2021,6341,23,11,625,96,293,2667,135,388,231,135,68,17,613,169,180,1716
076013,Marienfelde Sued,Tempelhof-Schoeneberg,2021,7988,63,28,772,146,424,3563,56,619,188,77,63,14,835,42,209,1788
076014,Lichtenrade Nord,Tempelhof-Schoeneberg,2021,4286,23,14,393,66,239,1511,150,388,75,84,19,14,421,42,126,1263
076015,Lichtenrade Sued,Tempelhof-Schoeneberg,2021,5733,39,16,565,130,322,2040,136,318,169,65,78,16,968,117,179,1660
080000,Neukoelln,Neukoelln-Total,2021,12336,121,66,1146,355,495,5260,128,1367,615,149,86,36,1221,162,656,2953
081001,Schillerpromenade,Neukoelln,2021,13500,182,89,1314,477,455,5898,46,1443,880,178,58,22,1237,222,1135,2815
081002,Neukoellner Mitte/Zentrum,Neukoelln,2021,19408,175,95,1459,485,479,9132,66,2394,929,132,117,42,1435,228,1199,3294
081003,Reuterstrasse,Neukoelln,2021,17483,149,82,1525,554,536,7388,82,1984,1194,95,118,39,1712,398,1001,3645
081004,Rixdorf,Neukoelln,2021,12609,107,48,1182,391,487,4897,58,1512,1063,142,104,63,1205,193,1236,2669
081005,Koellnische Heide,Neukoelln,2021,15007,156,72,1217,443,827,6107,326,2044,260,176,117,46,2227,65,931,4382
082006,Britz Nord,Neukoelln,2021,11082,98,34,1025,314,554,4438,162,1133,397,147,74,39,1059,177,363,3285
082007,Britz,Neukoelln,2021,11013,100,69,1117,268,476,4675,152,1316,316,216,74,39,1035,78,234,2762
082008,Buckow,Neukoelln,2021,5939,25,7,691,119,295,2563,154,649,158,109,60,25,557,21,84,2184
083009,Gropiusstadt West,Neukoelln,2021,10903,141,86,1114,237,509,5039,86,801,277,131,86,15,1411,116,171,3240
083010,Gropiusstadt Ost,Neukoelln,2021,7633,113,62,1211,411,580,2490,107,451,248,124,90,28,1093,90,107,2991
084011,Buckow Nord,Neukoelln,2021,9074,62,31,911,207,528,3952,72,900,155,145,72,31,879,21,124,2607
084012,Rudow,Neukoelln,2021,5885,34,16,582,128,359,2281,244,409,228,194,46,30,692,46,87,1811
090000,Treptow-Koepenick,Treptow-Koepenick-Total,2021,8798,59,34,818,187,397,3807,123,547,752,132,56,22,1050,241,232,2021
091001,Alt-Treptow,Treptow-Koepenick,2021,19334,228,122,1483,411,525,9747,76,1026,2418,106,122,23,1635,312,1300,3444
091002,Plaenterwald,Treptow-Koepenick,2021,8549,53,9,641,151,374,3990,205,935,882,267,36,9,1247,178,134,2226
091003,Baumschulenweg,Treptow-Koepenick,2021,8147,43,21,884,133,341,3642,122,799,682,234,32,27,847,186,165,1869
091004,Johannisthal,Treptow-Koepenick,2021,7394,15,0,565,109,342,2846,179,615,555,159,55,20,793,94,159,1612
092005,Oberschoeneweide,Treptow-Koepenick,2021,8704,67,59,1014,290,459,3232,189,581,602,63,63,34,934,240,286,2471
092006,Niederschoeneweide,Treptow-Koepenick,2021,16032,99,83,1382,387,622,7644,167,478,1382,159,83,30,2042,881,288,3029
092007,Adlershof,Treptow-Koepenick,2021,10575,69,49,885,232,539,4712,158,628,1236,143,89,35,1177,183,148,2457
092008,Koellnische Vorstadt/Spindlersfeld,Treptow-Koepenick,2021,9234,121,52,1214,312,407,3563,95,633,720,78,26,0,1136,243,303,2835
093009,Altglienicke,Treptow-Koepenick,2021,6284,31,24,775,178,513,2303,164,387,279,119,56,35,771,108,77,1741
093010,Bohnsdorf,Treptow-Koepenick,2021,8385,37,7,739,157,426,4002,134,605,329,291,45,7,889,30,105,1837
093011,Gruenau,Treptow-Koepenick,2021,9056,54,27,640,150,286,3881,123,599,763,82,68,27,1770,1062,123,1484
093012,Schmoeckwitz,Treptow-Koepenick,2021,3974,22,0,244,22,200,1332,67,222,289,155,0,0,533,44,89,644
094013,Koepenick Sued,Treptow-Koepenick,2021,3899,0,0,399,58,183,1380,67,258,274,175,25,25,515,50,191,865
094014,Allende-Viertel,Treptow-Koepenick,2021,7611,35,0,796,142,212,3301,62,381,549,80,27,9,1044,186,150,1929
094015,Altstadt Koepenick,Treptow-Koepenick,2021,8501,54,54,940,163,381,3229,14,286,995,41,82,27,967,109,313,2752
094016,Mueggelheim,Treptow-Koepenick,2021,3051,0,0,380,73,292,832,29,58,131,73,44,44,350,58,29,788
095017,Friedrichshagen,Treptow-Koepenick,2021,5705,47,11,515,89,247,2485,53,247,630,58,26,5,830,284,105,1114
095018,Rahnsdorf,Treptow-Koepenick,2021,5786,20,10,574,70,403,2013,70,352,382,91,91,20,996,242,151,1298
095019,Dammvorstadt,Treptow-Koepenick,2021,12880,68,42,903,219,321,6609,42,354,1063,17,59,17,1300,414,338,2692
095020,Koepenick Nord,Treptow-Koepenick,2021,5067,30,8,512,98,143,1995,68,354,422,203,15,8,730,158,98,1182
100000,Marzahn-Hellersdorf,Marzahn-Hellersdorf-Total,2021,8152,85,61,972,207,431,3013,125,586,297,86,62,19,1042,171,177,2195
101001,Marzahn Nord,Marzahn-Hellersdorf,2021,8672,74,53,1575,263,588,2525,132,609,243,45,66,12,1320,313,243,3063
101002,Marzahn Mitte,Marzahn-Hellersdorf,2021,9409,89,60,1253,256,448,3855,182,865,270,83,50,19,991,128,192,2820
101003,Marzahn Sued,Marzahn-Hellersdorf,2021,9382,87,61,804,176,393,3628,151,776,235,94,66,20,1151,97,166,2106
102004,Hellersdorf Nord,Marzahn-Hellersdorf,2021,9231,109,91,1364,338,488,3243,133,517,165,35,67,27,1215,205,245,2737
102005,Hellersdorf Ost,Marzahn-Hellersdorf,2021,7665,138,115,1031,243,555,2292,69,399,536,37,78,23,1059,156,234,2824
102006,Hellersdorf Sued,Marzahn-Hellersdorf,2021,7365,87,39,959,209,383,2600,63,489,170,39,43,16,1215,339,185,1929
103007,Biesdorf,Marzahn-Hellersdorf,2021,7419,72,48,549,79,388,2966,110,409,409,100,82,14,827,110,96,1476
104008,Kaulsdorf,Marzahn-Hellersdorf,2021,5622,31,21,443,124,299,2190,108,402,402,139,46,15,618,88,113,1046
104009,Mahlsdorf,Marzahn-Hellersdorf,2021,4513,30,27,306,54,218,1780,71,295,312,208,47,17,645,134,91,715
110000,Lichtenberg,Lichtenberg-Total,2021,9046,75,47,961,220,390,3616,140,650,505,88,79,31,1120,243,238,2213
111001,Malchow,Lichtenberg,2021,6246,19,19,542,94,299,2506,94,206,224,94,37,19,991,94,94,1403
111002,Neu-Hohenschoenhausen Nord,Lichtenberg,2021,6784,34,20,1127,246,488,1776,44,427,249,37,44,20,952,104,272,2395
111003,Neu-Hohenschoenhausen Sued,Lichtenberg,2021,7859,117,84,1114,304,355,2612,106,641,234,62,95,22,1030,128,205,2165
112004,Alt-Hohenschoenhausen Nord,Lichtenberg,2021,10928,47,6,1264,226,546,4529,148,1074,332,166,137,53,1110,119,338,2659
112005,Alt-Hohenschoenhausen Sued,Lichtenberg,2021,7485,51,39,647,164,382,3133,170,719,510,92,45,24,883,116,173,1853
113006,Fennpfuhl,Lichtenberg,2021,7881,86,63,751,185,301,3218,131,673,358,80,80,42,1138,369,140,1660
113007,Alt-Lichtenberg,Lichtenberg,2021,14498,124,67,1319,344,526,5987,188,1001,682,86,166,51,1724,370,395,3033
113008,Frankfurter Allee Sued,Lichtenberg,2021,16212,142,51,1421,305,487,5340,294,914,548,71,71,30,1716,528,640,3127
114009,Neu-Lichtenberg,Lichtenberg,2021,8798,73,47,911,231,357,3950,138,457,632,120,64,23,1092,293,255,2251
114010,Friedrichsfelde Nord,Lichtenberg,2021,9737,50,25,1101,238,338,4168,181,676,651,144,63,6,1170,263,263,2835
114011,Friedrichsfelde Sued,Lichtenberg,2021,8465,77,51,896,169,371,3797,110,466,466,77,81,37,1072,290,125,2178
115012,Rummelsburger Bucht,Lichtenberg,2021,12106,24,24,870,141,259,4278,71,611,1293,24,141,47,2257,611,329,2398
115013,Karlshorst,Lichtenberg,2021,4535,25,14,501,75,206,2010,96,195,696,82,11,11,462,149,75,1016
120000,Reinickendorf,Reinickendorf-Total,2021,9125,81,43,930,228,453,3150,77,613,342,110,66,24,892,129,268,2168
121001,Ost 1 - Reginhardstrasse,Reinickendorf,2021,8422,137,74,1029,299,439,2786,109,854,309,81,70,25,812,60,253,2189
121002,Ost 2 - Alt-Reinickendorf,Reinickendorf,2021,12330,131,69,1171,309,571,4229,116,1113,415,124,175,55,1356,262,411,2665
122003,West 4 - Auguste-Viktoria-Allee,Reinickendorf,2021,10628,99,48,1386,351,654,3992,55,497,362,117,62,33,899,183,333,2888
122004,West 1 - Tegel-Sued/Flughafensee,Reinickendorf,2021,12236,93,50,1199,217,776,3484,143,1354,186,118,56,25,770,68,925,2795
122005,West 5 - Tegel,Reinickendorf,2021,13397,128,82,1016,275,503,6525,18,549,494,156,9,0,1061,238,302,2754
124006,West 2 - Heiligensee/Konradshoehe,Reinickendorf,2021,3774,25,8,330,91,210,1163,54,148,177,58,12,4,458,74,107,755
124007,Nord 1 - Frohnau/Hermsdorf,Reinickendorf,2021,4719,21,9,292,54,232,1868,48,217,508,96,15,9,671,126,75,842
125008,West 3 - Borsigwalde/Freie Scholle,Reinickendorf,2021,6608,24,18,628,134,439,2329,110,421,396,128,49,24,689,43,146,1603
125009,Nord 2 - Waidmannslust/Wittenau/Luebars,Reinickendorf,2021,13297,85,44,1003,251,398,3740,63,536,348,210,97,28,1107,251,317,2382
126010,Rollbergesiedlung,Reinickendorf,2021,9136,44,0,927,218,392,4044,109,643,185,109,44,33,839,33,98,2300
126011,MV Nord,Reinickendorf,2021,7917,79,41,1154,258,446,2854,49,558,247,49,49,26,888,34,169,2858
126012,MV Sued,Reinickendorf,2021,5718,58,22,926,219,328,1415,44,343,160,80,88,7,664,7,131,1940
010000,Mitte,Mitte-Total,2022,20718,210,128,1969,599,790,8932,105,1042,1180,148,100,29,1574,305,847,4556
011001,Tiergarten Sued,Mitte,2022,25891,233,170,2612,881,957,9908,107,1227,1926,176,170,44,2109,302,1429,5628
011002,Regierungsviertel,Mitte,2022,45668,300,153,3609,1081,1198,20522,80,1257,1965,234,117,29,3178,884,1293,8233
011003,Alexanderplatz,Mitte,2022,31272,268,163,3007,843,933,14881,82,1017,1402,178,114,21,2209,528,1139,6260
011004,Brunnenstrasse Sued,Mitte,2022,11763,200,147,979,335,388,5445,103,660,1321,131,44,9,1408,313,304,2985
012005,Moabit West,Mitte,2022,13382,93,50,1208,313,551,4549,117,813,765,104,95,30,1074,156,627,2764
012006,Moabit Ost,Mitte,2022,23149,206,141,1925,518,842,8672,59,521,1041,164,110,30,1276,242,1304,4041
013007,Osloer Strasse,Mitte,2022,16230,199,92,1750,583,769,7577,107,958,738,141,63,31,1154,175,395,3854
013008,Brunnenstrasse Nord,Mitte,2022,18810,227,132,1758,611,678,7888,117,1042,955,125,115,40,1688,461,796,4122
014009,Parkviertel,Mitte,2022,14385,141,76,1576,451,742,6759,168,1535,890,161,91,33,1047,100,374,4506
014010,Wedding Zentrum,Mitte,2022,15171,184,112,1770,582,827,5722,50,890,1378,124,99,23,1371,197,917,4026
020000,Friedrichshain-Kreuzberg,Friedrichshain-Kreuzberg-Total,2022,18841,320,229,1690,596,534,8381,102,1009,1407,112,111,32,1728,362,1576,4395
021001,Suedliche  Friedrichstadt,Friedrichshain-Kreuzberg,2022,19613,298,187,1663,578,664,8462,96,1508,1132,96,123,27,1658,244,1530,4648
022002,Tempelhofer Vorstadt,Friedrichshain-Kreuzberg,2022,15315,250,193,1320,464,396,7385,85,918,1529,111,149,40,1540,328,752,3287
023003,Noerdliche Luisenstadt,Friedrichshain-Kreuzberg,2022,26968,539,381,2556,1038,638,12752,163,1671,1567,129,188,74,1943,237,3036,6344
023004,Suedliche Luisenstadt,Friedrichshain-Kreuzberg,2022,31078,774,613,2207,1045,586,10124,98,1966,1959,154,105,23,1936,304,5973,6165
024005,Karl-Marx-Allee Nord,Friedrichshain-Kreuzberg,2022,10725,210,147,1038,277,432,5301,119,586,943,127,40,20,1181,155,246,3403
024006,Karl-Marx-Allee Sued,Friedrichshain-Kreuzberg,2022,26079,411,264,2772,868,592,12930,91,656,1577,113,94,38,1871,460,1528,5907
025007,Frankfurter Allee Nord,Friedrichshain-Kreuzberg,2022,11844,89,44,1025,276,476,5324,114,355,974,105,95,35,1726,301,320,2700
025008,Frankfurter Allee Sued FK,Friedrichshain-Kreuzberg,2022,14531,178,117,1518,507,522,6062,80,522,1322,96,78,18,1844,628,1132,3594
030000,Pankow,Pankow-Total,2022,9592,110,84,828,239,355,4864,134,613,986,150,66,21,1040,247,179,2211
031001,Buch,Pankow,2022,14487,179,104,1812,463,648,6795,93,1146,874,133,168,87,1655,336,179,3322
032002,Blankenfelde/Niederschoenhausen,Pankow,2022,5471,31,21,411,86,228,2573,111,387,587,183,62,17,484,69,52,939
032003,Buchholz,Pankow,2022,5025,27,16,364,48,214,2416,171,444,396,144,64,27,513,75,59,919
033004,Karow,Pankow,2022,5061,30,25,390,95,290,2605,45,280,430,350,30,5,465,65,110,940
033005,Blankenburg/Heinersdorf/Maerchenland,Pankow,2022,11385,61,37,872,232,414,4693,134,823,737,317,85,18,1067,232,104,1707
034006,Schoenholz/Wilhelmsruh/Rosenthal,Pankow,2022,5827,53,37,477,111,207,2805,170,610,398,323,69,32,647,90,74,1124
034007,Pankow Zentrum,Pankow,2022,8697,128,101,664,187,285,4438,67,440,1003,96,45,13,880,184,117,1843
034008,Pankow Sued,Pankow,2022,7171,85,60,605,175,345,3499,170,501,834,129,44,14,774,186,93,1822
035009,Weissensee,Pankow,2022,8480,84,62,758,212,372,4190,126,453,898,126,59,17,1122,256,160,2043
035010,Weissensee Ost,Pankow,2022,7768,31,12,906,225,500,3131,287,694,394,125,100,56,844,156,181,2187
036011,Prenzlauer Berg Nordwest,Pankow,2022,12716,267,241,1246,457,373,6994,102,581,1564,55,33,4,1308,362,391,4078
036012,Prenzlauer Berg Nord,Pankow,2022,11219,131,65,722,167,232,6940,142,624,1586,152,58,11,998,265,218,2552
036013,Helmholtzplatz,Pankow,2022,10426,70,52,872,266,327,5337,74,371,1374,100,48,13,1413,462,331,2237
036014,Prenzlauer Berg Ost,Pankow,2022,15844,199,160,1370,452,534,8144,157,1035,1035,199,121,32,1622,445,395,3252
037015,Prenzlauer Berg Suedwest,Pankow,2022,11891,149,131,1288,457,345,6134,131,667,1469,131,47,18,1498,366,239,3279
037016,Prenzlauer Berg Sued,Pankow,2022,7835,80,65,544,136,275,3894,139,570,1040,47,50,9,951,248,112,1906
040000,Charlottenburg-Wilmersdorf,Charlottenburg-Wilmersdorf-Total,2022,14395,123,74,1088,266,606,6232,185,1180,841,217,73,23,1168,242,393,3031
041001,Charlottenburg Nord,Charlottenburg-Wilmersdorf,2022,14110,125,62,1421,312,1333,3718,375,1125,213,182,104,26,1099,73,1760,3848
042002,Heerstrasse,Charlottenburg-Wilmersdorf,2022,11325,116,77,1571,472,364,4289,201,952,441,434,101,39,1479,480,310,2973
042003,Westend,Charlottenburg-Wilmersdorf,2022,12875,50,32,918,165,954,5532,222,1220,556,237,93,18,1134,136,187,3085
043004,Schloss Charlottenburg,Charlottenburg-Wilmersdorf,2022,10345,91,61,812,200,421,4633,137,719,999,151,79,37,1341,414,261,2298
043005,Mierendorffplatz,Charlottenburg-Wilmersdorf,2022,12388,163,111,1183,275,634,4968,248,1216,771,157,92,20,1288,209,203,2876
043006,Otto-Suhr-Allee/Kantstrasse,Charlottenburg-Wilmersdorf,2022,14720,147,85,1220,290,490,7346,121,815,1129,173,81,26,1030,198,371,2821
044007,Grunewald,Charlottenburg-Wilmersdorf,2022,10849,120,75,672,140,577,5011,316,2242,582,436,65,15,1254,281,120,2448
044008,Schmargendorf,Charlottenburg-Wilmersdorf,2022,6454,53,30,458,106,239,3392,159,729,623,180,35,27,715,121,86,1925
045009,Halensee,Charlottenburg-Wilmersdorf,2022,12472,96,64,906,217,512,5875,206,1155,782,270,53,14,1102,146,203,2755
045010,Lietzenburger Strasse,Charlottenburg-Wilmersdorf,2022,31383,239,128,2049,565,745,11253,121,1719,1021,251,59,15,1630,434,779,4724
045011,Volkspark Wilmersdorf,Charlottenburg-Wilmersdorf,2022,10511,77,41,738,171,459,5183,139,1021,956,157,59,10,856,155,198,2635
050000,Spandau,Spandau-Total,2022,10470,108,68,1146,269,562,4193,142,943,345,188,106,48,972,112,222,2811
051001,Hakenfelde,Spandau,2022,6984,43,29,742,162,385,3319,115,659,227,112,58,18,626,25,108,1969
051002,Falkenhagener Feld,Spandau,2022,7349,80,40,1044,266,577,2660,153,754,200,233,54,24,829,33,139,2349
051003,Spandau Mitte,Spandau,2022,16389,223,163,1791,443,803,6911,145,1257,492,218,104,44,1306,143,588,5183
052004,Brunsbuetteler Damm,Spandau,2022,6692,68,38,750,157,322,2876,102,809,212,208,119,47,699,76,131,1660
052005,Heerstrasse,Spandau,2022,8428,72,46,1072,253,632,2737,92,625,174,253,270,148,1036,92,151,2504
052006,Wilhelmstadt,Spandau,2022,15349,135,81,1504,333,539,5989,141,967,520,176,84,35,1149,263,222,3160
053007,Haselhorst,Spandau,2022,9980,96,37,1150,256,644,4095,250,1310,405,176,37,21,1012,128,213,2647
053008,Siemensstadt,Spandau,2022,12417,101,39,1106,195,608,4791,218,1410,615,62,140,31,1355,234,187,2563
054009,Gatow/Kladow,Spandau,2022,4102,35,25,336,79,262,1496,49,262,262,138,59,35,370,20,35,810
060000,Steglitz-Zehlendorf,Steglitz-Zehlendorf-Total,2022,7652,54,34,623,112,332,3497,161,506,548,213,51,19,861,189,148,1762
061001,Schlossstrasse,Steglitz-Zehlendorf,2022,14652,140,108,941,216,666,7684,158,446,1058,113,59,18,864,171,239,2372
061002,Albrechtstrasse,Steglitz-Zehlendorf,2022,5263,52,32,432,69,231,2472,162,417,428,123,30,9,544,75,97,1524
062003,Lankwitz,Steglitz-Zehlendorf,2022,6810,43,21,795,130,415,2728,125,570,258,164,55,11,711,32,210,2049
