key,neighborhood,area,year,crime_category,crime_count,rank
24950,Berlin (PKS gesamt),Berlin,2013,neighborhood_offence,102273,2.0
20270,Berlin (PKS gesamt),Berlin,2013,prop_damage_total,43481,3.0
9351,Berlin (PKS gesamt),Berlin,2014,theft_total,242899,1.0
24951,Berlin (PKS gesamt),Berlin,2014,neighborhood_offence,100363,2.0
20271,Berlin (PKS gesamt),Berlin,2014,prop_damage_total,42894,3.0
9352,Berlin (PKS gesamt),Berlin,2015,theft_total,267123,1.0
24952,Berlin (PKS gesamt),Berlin,2015,neighborhood_offence,102589,2.0
20272,Berlin (PKS gesamt),Berlin,2015,prop_damage_total,41954,3.0
9353,Berlin (PKS gesamt),Berlin,2016,theft_total,270880,1.0
24953,Berlin (PKS gesamt),Berlin,2016,neighborhood_offence,102793,2.0
20273,Berlin (PKS gesamt),Berlin,2016,prop_damage_total,44066,3.0
9354,Berlin (PKS gesamt),Berlin,2017,theft_total,228072,1.0
24954,Berlin (PKS gesamt),Berlin,2017,neighborhood_offence,96416,2.0
4674,Berlin (PKS gesamt),Berlin,2017,physical_injuries_total,42742,3.0
9355,Berlin (PKS gesamt),Berlin,2018,theft_total,217148,1.0
24955,Berlin (PKS gesamt),Berlin,2018,neighborhood_offence,99162,2.0
4675,Berlin (PKS gesamt),Berlin,2018,physical_injuries_total,43340,3.0
9356,Berlin (PKS gesamt),Berlin,2019,theft_total,207106,1.0
24956,Berlin (PKS gesamt),Berlin,2019,neighborhood_offence,102998,2.0
20276,Berlin (PKS gesamt),Berlin,2019,prop_damage_total,43935,3.0
9357,Berlin (PKS gesamt),Berlin,2020,theft_total,198962,1.0
24957,Berlin (PKS gesamt),Berlin,2020,neighborhood_offence,105587,2.0
20277,Berlin (PKS gesamt),Berlin,2020,prop_damage_total,46710,3.0
9358,Berlin (PKS gesamt),Berlin,2021,theft_total,179455,1.0
24958,Berlin (PKS gesamt),Berlin,2021,neighborhood_offence,99546,2.0
20278,Berlin (PKS gesamt),Berlin,2021,prop_damage_total,45254,3.0
9359,Berlin (PKS gesamt),Berlin,2022,theft_total,213803,1.0
24959,Berlin (PKS gesamt),Berlin,2022,neighborhood_offence,112803,2.0
20279,Berlin (PKS gesamt),Berlin,2022,prop_damage_total,44837,3.0
7925,Biesdorf,Biesdorf,2013,theft_total,1200,1.0
23525,Biesdorf,Biesdorf,2013,neighborhood_offence,315,2.0
11045,Biesdorf,Biesdorf,2013,theft_parts_motor_vehicles,277,3.0
8080,Biesdorf,Biesdorf,2014,theft_total,1104,1.0
23680,Biesdorf,Biesdorf,2014,neighborhood_offence,321,2.0
11200,Biesdorf,Biesdorf,2014,theft_parts_motor_vehicles,270,3.0
8235,Biesdorf,Biesdorf,2015,theft_total,1312,1.0
23835,Biesdorf,Biesdorf,2015,neighborhood_offence,310,2.0
11355,Biesdorf,Biesdorf,2015,theft_parts_motor_vehicles,220,3.0
8390,Biesdorf,Biesdorf,2016,theft_total,1201,1.0
23990,Biesdorf,Biesdorf,2016,neighborhood_offence,326,2.0
13070,Biesdorf,Biesdorf,2016,bike_theft,183,3.0
8545,Biesdorf,Biesdorf,2017,theft_total,1109,1.0
24145,Biesdorf,Biesdorf,2017,neighborhood_offence,411,2.0
19465,Biesdorf,Biesdorf,2017,prop_damage_total,237,3.0
8700,Biesdorf,Biesdorf,2018,theft_total,1045,1.0
24300,Biesdorf,Biesdorf,2018,neighborhood_offence,325,2.0
19620,Biesdorf,Biesdorf,2018,prop_damage_total,190,3.0
8855,Biesdorf,Biesdorf,2019,theft_total,997,1.0
24455,Biesdorf,Biesdorf,2019,neighborhood_offence,386,2.0
4175,Biesdorf,Biesdorf,2019,physical_injuries_total,199,3.0
9010,Biesdorf,Biesdorf,2020,theft_total,1051,1.0
24610,Biesdorf,Biesdorf,2020,neighborhood_offence,421,2.0
19930,Biesdorf,Biesdorf,2020,prop_damage_total,236,3.0
9165,Biesdorf,Biesdorf,2021,theft_total,864,1.0
24765,Biesdorf,Biesdorf,2021,neighborhood_offence,430,2.0
20085,Biesdorf,Biesdorf,2021,prop_damage_total,241,3.0
9320,Biesdorf,Biesdorf,2022,theft_total,1381,1.0
24920,Biesdorf,Biesdorf,2022,neighborhood_offence,454,2.0
20240,Biesdorf,Biesdorf,2022,prop_damage_total,201,3.0
7825,Blankenburg/Heinersdorf/Märchenland,Nördliches Weißensee,2013,theft_total,770,1.0
10945,Blankenburg/Heinersdorf/Märchenland,Nördliches Weißensee,2013,theft_parts_motor_vehicles,187,2.0
23425,Blankenburg/Heinersdorf/Märchenland,Nördliches Weißensee,2013,neighborhood_offence,151,3.0
7980,Blankenburg/Heinersdorf/Märchenland,Nördliches Weißensee,2014,theft_total,830,1.0
23580,Blankenburg/Heinersdorf/Märchenland,Nördliches Weißensee,2014,neighborhood_offence,187,2.0
11100,Blankenburg/Heinersdorf/Märchenland,Nördliches Weißensee,2014,theft_parts_motor_vehicles,133,3.0
8135,Blankenburg/Heinersdorf/Märchenland,Nördliches Weißensee,2015,theft_total,798,1.0
23735,Blankenburg/Heinersdorf/Märchenland,Nördliches Weißensee,2015,neighborhood_offence,192,2.0
12815,Blankenburg/Heinersdorf/Märchenland,Nördliches Weißensee,2015,bike_theft,129,3.0
8290,Blankenburg/Heinersdorf/Märchenland,Nördliches Weißensee,2016,theft_total,823,1.0
23890,Blankenburg/Heinersdorf/Märchenland,Nördliches Weißensee,2016,neighborhood_offence,159,2.0
19210,Blankenburg/Heinersdorf/Märchenland,Nördliches Weißensee,2016,prop_damage_total,114,3.0
8445,Blankenburg/Heinersdorf/Märchenland,Nördliches Weißensee,2017,theft_total,657,1.0
24045,Blankenburg/Heinersdorf/Märchenland,Nördliches Weißensee,2017,neighborhood_offence,200,2.0
3765,Blankenburg/Heinersdorf/Märchenland,Nördliches Weißensee,2017,physical_injuries_total,118,3.0
8600,Blankenburg/Heinersdorf/Märchenland,Nördliches Weißensee,2018,theft_total,691,1.0
24200,Blankenburg/Heinersdorf/Märchenland,Nördliches Weißensee,2018,neighborhood_offence,184,2.0
19520,Blankenburg/Heinersdorf/Märchenland,Nördliches Weißensee,2018,prop_damage_total,132,3.0
8755,Blankenburg/Heinersdorf/Märchenland,Nördliches Weißensee,2019,theft_total,673,1.0
24355,Blankenburg/Heinersdorf/Märchenland,Nördliches Weißensee,2019,neighborhood_offence,223,2.0
19675,Blankenburg/Heinersdorf/Märchenland,Nördliches Weißensee,2019,prop_damage_total,178,3.0
8910,Blankenburg/Heinersdorf/Märchenland,Nördliches Weißensee,2020,theft_total,631,1.0
24510,Blankenburg/Heinersdorf/Märchenland,Nördliches Weißensee,2020,neighborhood_offence,224,2.0
19830,Blankenburg/Heinersdorf/Märchenland,Nördliches Weißensee,2020,prop_damage_total,143,3.0
9065,Blankenburg/Heinersdorf/Märchenland,Nördliches Weißensee,2021,theft_total,599,1.0
24665,Blankenburg/Heinersdorf/Märchenland,Nördliches Weißensee,2021,neighborhood_offence,221,2.0
19985,Blankenburg/Heinersdorf/Märchenland,Nördliches Weißensee,2021,prop_damage_total,139,3.0
9220,Blankenburg/Heinersdorf/Märchenland,Nördliches Weißensee,2022,theft_total,770,1.0
24820,Blankenburg/Heinersdorf/Märchenland,Nördliches Weißensee,2022,neighborhood_offence,280,2.0
20140,Blankenburg/Heinersdorf/Märchenland,Nördliches Weißensee,2022,prop_damage_total,175,3.0
7822,Blankenfelde/Niederschönhausen,Nördliches Pankow,2013,theft_total,825,1.0
23422,Blankenfelde/Niederschönhausen,Nördliches Pankow,2013,neighborhood_offence,358,2.0
10942,Blankenfelde/Niederschönhausen,Nördliches Pankow,2013,theft_parts_motor_vehicles,242,3.0
7977,Blankenfelde/Niederschönhausen,Nördliches Pankow,2014,theft_total,738,1.0
23577,Blankenfelde/Niederschönhausen,Nördliches Pankow,2014,neighborhood_offence,302,2.0
11097,Blankenfelde/Niederschönhausen,Nördliches Pankow,2014,theft_parts_motor_vehicles,160,3.0
8132,Blankenfelde/Niederschönhausen,Nördliches Pankow,2015,theft_total,727,1.0
23732,Blankenfelde/Niederschönhausen,Nördliches Pankow,2015,neighborhood_offence,286,2.0
11252,Blankenfelde/Niederschönhausen,Nördliches Pankow,2015,theft_parts_motor_vehicles,196,3.0
8287,Blankenfelde/Niederschönhausen,Nördliches Pankow,2016,theft_total,784,1.0
23887,Blankenfelde/Niederschönhausen,Nördliches Pankow,2016,neighborhood_offence,375,2.0
19207,Blankenfelde/Niederschönhausen,Nördliches Pankow,2016,prop_damage_total,175,3.0
8442,Blankenfelde/Niederschönhausen,Nördliches Pankow,2017,theft_total,703,1.0
24042,Blankenfelde/Niederschönhausen,Nördliches Pankow,2017,neighborhood_offence,282,2.0
11562,Blankenfelde/Niederschönhausen,Nördliches Pankow,2017,theft_parts_motor_vehicles,173,3.0
8597,Blankenfelde/Niederschönhausen,Nördliches Pankow,2018,theft_total,800,1.0
24197,Blankenfelde/Niederschönhausen,Nördliches Pankow,2018,neighborhood_offence,309,2.0
13277,Blankenfelde/Niederschönhausen,Nördliches Pankow,2018,bike_theft,200,3.0
8752,Blankenfelde/Niederschönhausen,Nördliches Pankow,2019,theft_total,645,1.0
24352,Blankenfelde/Niederschönhausen,Nördliches Pankow,2019,neighborhood_offence,321,2.0
19672,Blankenfelde/Niederschönhausen,Nördliches Pankow,2019,prop_damage_total,204,3.0
8907,Blankenfelde/Niederschönhausen,Nördliches Pankow,2020,theft_total,712,1.0
24507,Blankenfelde/Niederschönhausen,Nördliches Pankow,2020,neighborhood_offence,323,2.0
19827,Blankenfelde/Niederschönhausen,Nördliches Pankow,2020,prop_damage_total,178,3.0
9062,Blankenfelde/Niederschönhausen,Nördliches Pankow,2021,theft_total,705,1.0
24662,Blankenfelde/Niederschönhausen,Nördliches Pankow,2021,neighborhood_offence,336,2.0
19982,Blankenfelde/Niederschönhausen,Nördliches Pankow,2021,prop_damage_total,206,3.0
9217,Blankenfelde/Niederschönhausen,Nördliches Pankow,2022,theft_total,745,1.0
24817,Blankenfelde/Niederschönhausen,Nördliches Pankow,2022,neighborhood_offence,272,2.0
13897,Blankenfelde/Niederschönhausen,Nördliches Pankow,2022,bike_theft,170,3.0
7907,Bohnsdorf,Treptow-Köpenick 3,2013,theft_total,332,1.0
23507,Bohnsdorf,Treptow-Köpenick 3,2013,neighborhood_offence,129,2.0
18827,Bohnsdorf,Treptow-Köpenick 3,2013,prop_damage_total,107,3.0
8062,Bohnsdorf,Treptow-Köpenick 3,2014,theft_total,393,1.0
23662,Bohnsdorf,Treptow-Köpenick 3,2014,neighborhood_offence,124,2.0
11182,Bohnsdorf,Treptow-Köpenick 3,2014,theft_parts_motor_vehicles,121,3.0
8217,Bohnsdorf,Treptow-Köpenick 3,2015,theft_total,436,1.0
23817,Bohnsdorf,Treptow-Köpenick 3,2015,neighborhood_offence,119,2.0
11337,Bohnsdorf,Treptow-Köpenick 3,2015,theft_parts_motor_vehicles,90,3.0
8372,Bohnsdorf,Treptow-Köpenick 3,2016,theft_total,499,1.0
23972,Bohnsdorf,Treptow-Köpenick 3,2016,neighborhood_offence,194,2.0
3692,Bohnsdorf,Treptow-Köpenick 3,2016,physical_injuries_total,106,3.0
8527,Bohnsdorf,Treptow-Köpenick 3,2017,theft_total,462,1.0
24127,Bohnsdorf,Treptow-Köpenick 3,2017,neighborhood_offence,205,2.0
3847,Bohnsdorf,Treptow-Köpenick 3,2017,physical_injuries_total,113,3.0
8682,Bohnsdorf,Treptow-Köpenick 3,2018,theft_total,432,1.0
24282,Bohnsdorf,Treptow-Köpenick 3,2018,neighborhood_offence,208,2.0
4002,Bohnsdorf,Treptow-Köpenick 3,2018,physical_injuries_total,119,3.0
8837,Bohnsdorf,Treptow-Köpenick 3,2019,theft_total,427,1.0
24437,Bohnsdorf,Treptow-Köpenick 3,2019,neighborhood_offence,253,2.0
19757,Bohnsdorf,Treptow-Köpenick 3,2019,prop_damage_total,115,3.0
8992,Bohnsdorf,Treptow-Köpenick 3,2020,theft_total,446,1.0
24592,Bohnsdorf,Treptow-Köpenick 3,2020,neighborhood_offence,222,2.0
4312,Bohnsdorf,Treptow-Köpenick 3,2020,physical_injuries_total,107,3.0
9147,Bohnsdorf,Treptow-Köpenick 3,2021,theft_total,536,1.0
24747,Bohnsdorf,Treptow-Köpenick 3,2021,neighborhood_offence,246,2.0
20067,Bohnsdorf,Treptow-Köpenick 3,2021,prop_damage_total,119,3.0
9302,Bohnsdorf,Treptow-Köpenick 3,2022,theft_total,562,1.0
24902,Bohnsdorf,Treptow-Köpenick 3,2022,neighborhood_offence,278,2.0
20222,Bohnsdorf,Treptow-Köpenick 3,2022,prop_damage_total,124,3.0
7891,Britz,Britz/Buckow,2013,theft_total,989,1.0
23491,Britz,Britz/Buckow,2013,neighborhood_offence,485,2.0
11011,Britz,Britz/Buckow,2013,theft_parts_motor_vehicles,275,3.0
8046,Britz,Britz/Buckow,2014,theft_total,1115,1.0
23646,Britz,Britz/Buckow,2014,neighborhood_offence,501,2.0
18966,Britz,Britz/Buckow,2014,prop_damage_total,219,3.0
8201,Britz,Britz/Buckow,2015,theft_total,1241,1.0
23801,Britz,Britz/Buckow,2015,neighborhood_offence,473,2.0
11321,Britz,Britz/Buckow,2015,theft_parts_motor_vehicles,258,3.0
8356,Britz,Britz/Buckow,2016,theft_total,1417,1.0
23956,Britz,Britz/Buckow,2016,neighborhood_offence,630,2.0
11476,Britz,Britz/Buckow,2016,theft_parts_motor_vehicles,307,3.0
8511,Britz,Britz/Buckow,2017,theft_total,1154,1.0
24111,Britz,Britz/Buckow,2017,neighborhood_offence,573,2.0
11631,Britz,Britz/Buckow,2017,theft_parts_motor_vehicles,251,3.0
8666,Britz,Britz/Buckow,2018,theft_total,1034,1.0
24266,Britz,Britz/Buckow,2018,neighborhood_offence,514,2.0
19586,Britz,Britz/Buckow,2018,prop_damage_total,274,3.0
8821,Britz,Britz/Buckow,2019,theft_total,1091,1.0
24421,Britz,Britz/Buckow,2019,neighborhood_offence,643,2.0
19741,Britz,Britz/Buckow,2019,prop_damage_total,288,3.0
8976,Britz,Britz/Buckow,2020,theft_total,1158,1.0
24576,Britz,Britz/Buckow,2020,neighborhood_offence,659,2.0
4296,Britz,Britz/Buckow,2020,physical_injuries_total,275,3.0
9131,Britz,Britz/Buckow,2021,theft_total,1080,1.0
24731,Britz,Britz/Buckow,2021,neighborhood_offence,638,2.0
12251,Britz,Britz/Buckow,2021,theft_parts_motor_vehicles,304,3.0
9286,Britz,Britz/Buckow,2022,theft_total,1098,1.0
24886,Britz,Britz/Buckow,2022,neighborhood_offence,618,2.0
12406,Britz,Britz/Buckow,2022,theft_parts_motor_vehicles,340,3.0
7890,Britz Nord,Britz/Buckow,2013,theft_total,1023,1.0
23490,Britz Nord,Britz/Buckow,2013,neighborhood_offence,645,2.0
11010,Britz Nord,Britz/Buckow,2013,theft_parts_motor_vehicles,295,3.0
8045,Britz Nord,Britz/Buckow,2014,theft_total,1093,1.0
23645,Britz Nord,Britz/Buckow,2014,neighborhood_offence,681,2.0
11165,Britz Nord,Britz/Buckow,2014,theft_parts_motor_vehicles,341,3.0
8200,Britz Nord,Britz/Buckow,2015,theft_total,1088,1.0
23800,Britz Nord,Britz/Buckow,2015,neighborhood_offence,580,2.0
11320,Britz Nord,Britz/Buckow,2015,theft_parts_motor_vehicles,283,3.0
8355,Britz Nord,Britz/Buckow,2016,theft_total,1010,1.0
23955,Britz Nord,Britz/Buckow,2016,neighborhood_offence,660,2.0
11475,Britz Nord,Britz/Buckow,2016,theft_parts_motor_vehicles,256,3.0
8510,Britz Nord,Britz/Buckow,2017,theft_total,1176,1.0
24110,Britz Nord,Britz/Buckow,2017,neighborhood_offence,679,2.0
11630,Britz Nord,Britz/Buckow,2017,theft_parts_motor_vehicles,306,3.0
8665,Britz Nord,Britz/Buckow,2018,theft_total,1037,1.0
24265,Britz Nord,Britz/Buckow,2018,neighborhood_offence,679,2.0
11785,Britz Nord,Britz/Buckow,2018,theft_parts_motor_vehicles,269,3.0
8820,Britz Nord,Britz/Buckow,2019,theft_total,964,1.0
24420,Britz Nord,Britz/Buckow,2019,neighborhood_offence,685,2.0
11940,Britz Nord,Britz/Buckow,2019,theft_parts_motor_vehicles,219,3.0
8975,Britz Nord,Britz/Buckow,2020,theft_total,795,1.0
24575,Britz Nord,Britz/Buckow,2020,neighborhood_offence,608,2.0
4295,Britz Nord,Britz/Buckow,2020,physical_injuries_total,267,3.0
9130,Britz Nord,Britz/Buckow,2021,theft_total,905,1.0
24730,Britz Nord,Britz/Buckow,2021,neighborhood_offence,670,2.0
12250,Britz Nord,Britz/Buckow,2021,theft_parts_motor_vehicles,231,3.0
9285,Britz Nord,Britz/Buckow,2022,theft_total,785,1.0
24885,Britz Nord,Britz/Buckow,2022,neighborhood_offence,546,2.0
4605,Britz Nord,Britz/Buckow,2022,physical_injuries_total,261,3.0
7808,Brunnenstraße Nord,Gesundbrunnen,2013,theft_total,3211,1.0
23408,Brunnenstraße Nord,Gesundbrunnen,2013,neighborhood_offence,1554,2.0
3128,Brunnenstraße Nord,Gesundbrunnen,2013,physical_injuries_total,641,3.0
7963,Brunnenstraße Nord,Gesundbrunnen,2014,theft_total,3237,1.0
23563,Brunnenstraße Nord,Gesundbrunnen,2014,neighborhood_offence,1533,2.0
3283,Brunnenstraße Nord,Gesundbrunnen,2014,physical_injuries_total,617,3.0
8118,Brunnenstraße Nord,Gesundbrunnen,2015,theft_total,3207,1.0
23718,Brunnenstraße Nord,Gesundbrunnen,2015,neighborhood_offence,1241,2.0
3438,Brunnenstraße Nord,Gesundbrunnen,2015,physical_injuries_total,563,3.0
8273,Brunnenstraße Nord,Gesundbrunnen,2016,theft_total,3737,1.0
23873,Brunnenstraße Nord,Gesundbrunnen,2016,neighborhood_offence,1331,2.0
3593,Brunnenstraße Nord,Gesundbrunnen,2016,physical_injuries_total,624,3.0
8428,Brunnenstraße Nord,Gesundbrunnen,2017,theft_total,3055,1.0
24028,Brunnenstraße Nord,Gesundbrunnen,2017,neighborhood_offence,1338,2.0
3748,Brunnenstraße Nord,Gesundbrunnen,2017,physical_injuries_total,658,3.0
8583,Brunnenstraße Nord,Gesundbrunnen,2018,theft_total,2535,1.0
24183,Brunnenstraße Nord,Gesundbrunnen,2018,neighborhood_offence,1304,2.0
3903,Brunnenstraße Nord,Gesundbrunnen,2018,physical_injuries_total,643,3.0
8738,Brunnenstraße Nord,Gesundbrunnen,2019,theft_total,2465,1.0
24338,Brunnenstraße Nord,Gesundbrunnen,2019,neighborhood_offence,1386,2.0
4058,Brunnenstraße Nord,Gesundbrunnen,2019,physical_injuries_total,685,3.0
8893,Brunnenstraße Nord,Gesundbrunnen,2020,theft_total,2513,1.0
24493,Brunnenstraße Nord,Gesundbrunnen,2020,neighborhood_offence,1466,2.0
4213,Brunnenstraße Nord,Gesundbrunnen,2020,physical_injuries_total,766,3.0
9048,Brunnenstraße Nord,Gesundbrunnen,2021,theft_total,2343,1.0
24648,Brunnenstraße Nord,Gesundbrunnen,2021,neighborhood_offence,1512,2.0
4368,Brunnenstraße Nord,Gesundbrunnen,2021,physical_injuries_total,693,3.0
9203,Brunnenstraße Nord,Gesundbrunnen,2022,theft_total,3163,1.0
24803,Brunnenstraße Nord,Gesundbrunnen,2022,neighborhood_offence,1653,2.0
4523,Brunnenstraße Nord,Gesundbrunnen,2022,physical_injuries_total,705,3.0
7804,Brunnenstraße Süd,Zentrum,2013,theft_total,2434,1.0
23404,Brunnenstraße Süd,Zentrum,2013,neighborhood_offence,962,2.0
18724,Brunnenstraße Süd,Zentrum,2013,prop_damage_total,380,3.0
7959,Brunnenstraße Süd,Zentrum,2014,theft_total,2266,1.0
23559,Brunnenstraße Süd,Zentrum,2014,neighborhood_offence,759,2.0
12639,Brunnenstraße Süd,Zentrum,2014,bike_theft,492,3.0
8114,Brunnenstraße Süd,Zentrum,2015,theft_total,2455,1.0
23714,Brunnenstraße Süd,Zentrum,2015,neighborhood_offence,867,2.0
12794,Brunnenstraße Süd,Zentrum,2015,bike_theft,421,3.0
8269,Brunnenstraße Süd,Zentrum,2016,theft_total,2686,1.0
23869,Brunnenstraße Süd,Zentrum,2016,neighborhood_offence,836,2.0
12949,Brunnenstraße Süd,Zentrum,2016,bike_theft,543,3.0
8424,Brunnenstraße Süd,Zentrum,2017,theft_total,2276,1.0
24024,Brunnenstraße Süd,Zentrum,2017,neighborhood_offence,886,2.0
13104,Brunnenstraße Süd,Zentrum,2017,bike_theft,462,3.0
8579,Brunnenstraße Süd,Zentrum,2018,theft_total,1815,1.0
24179,Brunnenstraße Süd,Zentrum,2018,neighborhood_offence,690,2.0
19499,Brunnenstraße Süd,Zentrum,2018,prop_damage_total,442,3.0
8734,Brunnenstraße Süd,Zentrum,2019,theft_total,1830,1.0
24334,Brunnenstraße Süd,Zentrum,2019,neighborhood_offence,888,2.0
19654,Brunnenstraße Süd,Zentrum,2019,prop_damage_total,420,3.0
8889,Brunnenstraße Süd,Zentrum,2020,theft_total,1809,1.0
24489,Brunnenstraße Süd,Zentrum,2020,neighborhood_offence,938,2.0
19809,Brunnenstraße Süd,Zentrum,2020,prop_damage_total,502,3.0
9044,Brunnenstraße Süd,Zentrum,2021,theft_total,1479,1.0
24644,Brunnenstraße Süd,Zentrum,2021,neighborhood_offence,672,2.0
19964,Brunnenstraße Süd,Zentrum,2021,prop_damage_total,428,3.0
9199,Brunnenstraße Süd,Zentrum,2022,theft_total,1740,1.0
24799,Brunnenstraße Süd,Zentrum,2022,neighborhood_offence,954,2.0
20119,Brunnenstraße Süd,Zentrum,2022,prop_damage_total,450,3.0
7853,Brunsbütteler Damm,Wilhelmstadt / Staaken,2013,theft_total,875,1.0
23453,Brunsbütteler Damm,Wilhelmstadt / Staaken,2013,neighborhood_offence,396,2.0
18773,Brunsbütteler Damm,Wilhelmstadt / Staaken,2013,prop_damage_total,212,3.0
8008,Brunsbütteler Damm,Wilhelmstadt / Staaken,2014,theft_total,760,1.0
23608,Brunsbütteler Damm,Wilhelmstadt / Staaken,2014,neighborhood_offence,331,2.0
11128,Brunsbütteler Damm,Wilhelmstadt / Staaken,2014,theft_parts_motor_vehicles,139,3.0
8163,Brunsbütteler Damm,Wilhelmstadt / Staaken,2015,theft_total,814,1.0
23763,Brunsbütteler Damm,Wilhelmstadt / Staaken,2015,neighborhood_offence,437,2.0
19083,Brunsbütteler Damm,Wilhelmstadt / Staaken,2015,prop_damage_total,177,3.0
8318,Brunsbütteler Damm,Wilhelmstadt / Staaken,2016,theft_total,791,1.0
23918,Brunsbütteler Damm,Wilhelmstadt / Staaken,2016,neighborhood_offence,384,2.0
19238,Brunsbütteler Damm,Wilhelmstadt / Staaken,2016,prop_damage_total,200,3.0
8473,Brunsbütteler Damm,Wilhelmstadt / Staaken,2017,theft_total,813,1.0
24073,Brunsbütteler Damm,Wilhelmstadt / Staaken,2017,neighborhood_offence,387,2.0
19393,Brunsbütteler Damm,Wilhelmstadt / Staaken,2017,prop_damage_total,199,3.0
8628,Brunsbütteler Damm,Wilhelmstadt / Staaken,2018,theft_total,751,1.0
24228,Brunsbütteler Damm,Wilhelmstadt / Staaken,2018,neighborhood_offence,407,2.0
3948,Brunsbütteler Damm,Wilhelmstadt / Staaken,2018,physical_injuries_total,209,3.0
8783,Brunsbütteler Damm,Wilhelmstadt / Staaken,2019,theft_total,795,1.0
24383,Brunsbütteler Damm,Wilhelmstadt / Staaken,2019,neighborhood_offence,423,2.0
19703,Brunsbütteler Damm,Wilhelmstadt / Staaken,2019,prop_damage_total,188,3.0
8938,Brunsbütteler Damm,Wilhelmstadt / Staaken,2020,theft_total,749,1.0
24538,Brunsbütteler Damm,Wilhelmstadt / Staaken,2020,neighborhood_offence,561,2.0
4258,Brunsbütteler Damm,Wilhelmstadt / Staaken,2020,physical_injuries_total,199,3.0
9093,Brunsbütteler Damm,Wilhelmstadt / Staaken,2021,theft_total,601,1.0
